p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.53057789797683e-18	-0.412031135317238	0.639	0.777	1.58093391082027e-14	1	CG13096
1.54979014210701e-18	0.36241071663439	0.549	0.355	1.60077823778233e-14	1	BtbVII
1.56706684241489e-18	-0.388506088971779	0.281	0.498	1.61862334153034e-14	1	r-l
1.63971546617913e-18	-0.41399184704265	0.219	0.437	1.69366210501642e-14	1	CR6900
1.75880167678218e-18	0.280853830042155	0.281	0.123	1.81666625194831e-14	1	Kap3
1.79066108550337e-18	-0.308630479397446	0.131	0.338	1.84957383521643e-14	1	CG4880
1.79285754502973e-18	0.360971682857854	0.648	0.477	1.8518425582612e-14	1	E(Pc)
1.86698756491408e-18	0.329411418292795	0.47	0.28	1.92841145579975e-14	1	svr
1.95214572957583e-18	-0.466631223859145	0.16	0.368	2.01637132407888e-14	1	RnrL
1.98996606431429e-18	-0.403171416433727	0.53	0.718	2.05543594783023e-14	1	Jheh2
2.03924325054554e-18	0.397469859765514	0.538	0.363	2.10633435348849e-14	1	CG4896
2.06612741889029e-18	0.333909466004905	0.793	0.646	2.13410301097178e-14	1	TMS1
2.16309166628513e-18	-0.393841264806692	0.844	0.911	2.23425738210591e-14	1	PyK
2.1877575296349e-18	0.361839415889279	0.755	0.624	2.25973475235989e-14	1	fl(2)d
2.21714093561804e-18	-0.601773083009392	1	0.998	2.29008487239987e-14	1	Hsp23
2.33685104278328e-18	-0.348449797510831	0.268	0.488	2.41373344209085e-14	1	Scox
2.3388683149383e-18	-0.287718294150118	0.96	0.982	2.41581708249977e-14	1	Alg-2
2.41790519938673e-18	-0.341205174208246	0.382	0.605	2.49745428044656e-14	1	GlnRS
2.41987307725404e-18	-0.37697372185003	0.863	0.903	2.4994869014957e-14	1	CG3226
2.50450875493575e-18	0.356642517867982	0.502	0.315	2.58690709297313e-14	1	sax
2.80130655057072e-18	0.46586858382472	0.692	0.486	2.89346953608449e-14	1	E(spl)m2-BFM
2.81331760125959e-18	0.350300328924932	0.538	0.358	2.90587575034104e-14	1	Hsf
2.95724302179009e-18	-0.398881450387676	0.829	0.894	3.05453631720698e-14	1	TRAM
2.97703127972416e-18	0.299298106938387	0.42	0.23	3.07497560882708e-14	1	qkr54B
3.01564615137428e-18	-0.454759480235144	0.344	0.539	3.11486090975449e-14	1	ihog
3.29170896073932e-18	0.329139895468329	0.806	0.703	3.40000618554765e-14	1	KrT95D
3.53672354286705e-18	-0.354578819071877	0.222	0.437	3.65308174742738e-14	1	CG12909
3.58329635944204e-18	0.31645496249087	0.348	0.179	3.70118680966768e-14	1	X11L
3.69033110045734e-18	-0.698000586496989	0.361	0.535	3.81174299366238e-14	1	Cht10
3.81020467918707e-18	-0.316198462995669	1	0.999	3.93556041313233e-14	1	Pdi
3.83082946444337e-18	-0.443370305863424	0.253	0.467	3.95686375382356e-14	1	dlp
3.84245570145227e-18	0.333684755440593	0.857	0.731	3.96887249403005e-14	1	Sin3A
3.85458133582151e-18	0.351989920630261	0.709	0.559	3.98139706177004e-14	1	CG8184
4.31249401597805e-18	0.363030493352888	0.576	0.392	4.45437506910373e-14	1	RhoGEF2
4.33158933692212e-18	0.315779524242491	0.892	0.82	4.47409862610686e-14	1	d4
4.58063764037146e-18	-0.347334420836834	0.916	0.943	4.73134061873968e-14	1	PHGPx
4.63885571668442e-18	-0.458713052263255	0.871	0.933	4.79147406976334e-14	1	CG5390
4.80773079658182e-18	0.258380179360379	0.291	0.129	4.96590513978936e-14	1	arg
4.85352740243101e-18	0.352976192782055	0.627	0.443	5.01320845397099e-14	1	Dmtn
5.51604395803964e-18	-0.298096607863844	0.15	0.361	5.69752180425915e-14	1	AdSL
5.57252596104585e-18	0.385017948626772	0.624	0.465	5.75586206516426e-14	1	CG12547
5.66362601108449e-18	-0.326617546632646	0.171	0.384	5.84995930684917e-14	1	GlyS
5.71840065313435e-18	-0.527459969495564	0.169	0.364	5.90653603462247e-14	1	GstE1
5.96850406611122e-18	0.253392890600349	1	0.997	6.16486784988627e-14	1	mt:ND1
6.114962425666e-18	0.314992091902843	0.821	0.672	6.31614468947041e-14	1	CG1316
6.36552453631541e-18	0.3720214805009	0.618	0.447	6.57495029356018e-14	1	Nf-YB
7.42259974965748e-18	0.324085099317377	0.895	0.769	7.66680328142121e-14	1	CG2926
7.43988419669689e-18	0.306919494077846	0.979	0.932	7.68465638676822e-14	1	CG17493
7.61183843407401e-18	-0.344947019713401	0.766	0.874	7.86226791855505e-14	1	dj-1beta
8.01263179540608e-18	0.411088278124046	0.451	0.273	8.27624738147494e-14	1	CG2061
8.68527375167313e-18	0.338171866175456	0.96	0.928	8.97101925810318e-14	1	eIF3l
8.75325369853704e-18	0.282077703375199	0.357	0.181	9.04123574521891e-14	1	msl-2
1.05202040577236e-17	0.372859201442403	0.523	0.352	1.08663187712227e-13	1	CG7492
1.15430182514514e-17	-0.538905571996468	0.557	0.699	1.19227835519241e-13	1	MP1
1.21619596802844e-17	0.682896474884377	0.388	0.22	1.25620881537657e-13	1	CG34371
1.30082363283168e-17	-0.355261154100507	0.3	0.514	1.34362073035184e-13	1	pit
1.30640502971707e-17	0.299935065284618	0.432	0.247	1.34938575519477e-13	1	CG4230
1.39059377381367e-17	0.373928260432329	0.565	0.393	1.43634430897214e-13	1	CG31365
1.44006148072486e-17	-0.293250718352027	0.966	0.987	1.48743950344071e-13	1	eca
1.59411056127917e-17	0.375492157648765	0.62	0.463	1.64655679874525e-13	1	UBL3
1.66231264109113e-17	-0.285394022313475	0.985	0.992	1.71700272698302e-13	1	Rbp1
1.69134293965461e-17	-0.326331742339942	0.745	0.85	1.74698812236925e-13	1	CG3224
1.79743552575384e-17	0.252505309922963	0.34	0.165	1.85657115455114e-13	1	CG3036
1.85690503110123e-17	0.33984477646948	0.726	0.586	1.91799720662446e-13	1	chb
2.1742678905515e-17	0.368466108696938	0.709	0.581	2.24580130415064e-13	1	l(2)SH0834
2.26408720763148e-17	-0.850145161722098	0.122	0.305	2.33857567676255e-13	1	CG11905
2.33874845856472e-17	-0.378550070002946	0.774	0.839	2.4156932828515e-13	1	SsRbeta
2.42830811976447e-17	0.29997116341584	0.989	0.906	2.50819945690472e-13	1	Ppa
2.4948829512769e-17	-0.382135758052207	0.171	0.368	2.57696460037391e-13	1	Nmdmc
2.51295975184202e-17	-0.286850181582951	0.116	0.308	2.59563612767762e-13	1	CG14544
2.67134768075056e-17	0.359620423748445	0.732	0.58	2.75923501944726e-13	1	Pdk1
2.7805480544216e-17	0.30466753578485	0.411	0.23	2.87202808541208e-13	1	CG5056
2.81633657710363e-17	-0.352486983759825	0.559	0.733	2.90899405049034e-13	1	CG7668
2.98732025366446e-17	-0.405074649635247	0.705	0.781	3.08560309001002e-13	1	CG34132
3.15139144817313e-17	-0.394021970628091	0.11	0.295	3.25507222681802e-13	1	CG34424
3.20382755864855e-17	0.363385675307	0.719	0.589	3.30923348532808e-13	1	Rala
3.22293988735882e-17	-0.350093145496799	0.816	0.879	3.32897460965293e-13	1	CG42239
3.38792389284656e-17	0.337251682212578	0.53	0.341	3.49938658892122e-13	1	hook
3.51747081289824e-17	-0.296419797225619	0.141	0.345	3.63319560264259e-13	1	AGBE
3.58056770563849e-17	0.361889513734324	0.827	0.688	3.698368383154e-13	1	Nca
3.60300959061085e-17	0.271079306158004	0.325	0.16	3.72154860614194e-13	1	cnir
3.62476519257484e-17	-0.650514176563188	1	1	3.74401996741055e-13	1	Act42A
3.98138651371682e-17	-0.283815844736869	0.975	0.987	4.1123741300181e-13	1	RFeSP
4.18897507852225e-17	0.259867775607782	0.274	0.124	4.32679235860564e-13	1	Apc
4.47279445746951e-17	0.319828522155029	0.886	0.854	4.61994939512025e-13	1	CG5902
4.48574392058521e-17	-0.324284511184116	0.958	0.972	4.63332489557246e-13	1	CG6115
4.67575182632739e-17	-0.25512900678501	0.998	0.999	4.82958406141356e-13	1	ND-MLRQ
4.78200075736678e-17	0.347132270898043	0.785	0.635	4.93932858228415e-13	1	Nmda1
4.90471319718323e-17	-0.384358026767148	0.829	0.866	5.06607826137056e-13	1	icln
5.07327553923834e-17	0.329652839530806	0.57	0.384	5.24018630447928e-13	1	CG32590
5.09128393136161e-17	0.409122670745373	0.475	0.306	5.25878717270341e-13	1	CG2519
5.12101690556265e-17	-0.321229480393214	0.759	0.851	5.28949836175566e-13	1	ND-B14.7
5.37978460240235e-17	-0.330529547744657	0.956	0.981	5.55677951582139e-13	1	Sec61alpha
5.56299609142472e-17	-0.354806800485754	0.357	0.566	5.7460186628326e-13	1	mRpL45
6.10359362991852e-17	0.346916758669971	0.741	0.545	6.30440186034284e-13	1	Myo10A
6.14046297951578e-17	0.301872671217777	0.47	0.282	6.34248421154185e-13	1	CSN1b
6.19131744792465e-17	-0.368580995198714	0.278	0.484	6.39501179196137e-13	1	CG8545
6.49543625616993e-17	0.352950176948518	0.719	0.577	6.70913610899792e-13	1	HIPP1
7.16099388767304e-17	-0.810885553096327	0.171	0.355	7.39659058657748e-13	1	CG10527
7.32271904824535e-17	0.386564521244328	0.416	0.241	7.56363650493262e-13	1	Sema5c
8.29133552783853e-17	-0.27523981903643	0.996	0.997	8.56412046670442e-13	1	twr
8.5260976139926e-17	-0.396530759145567	0.2	0.394	8.80660622549296e-13	1	CG4210
8.69160672546039e-17	0.472074183449798	0.823	0.742	8.97756058672804e-13	1	Flo1
8.92281179079204e-17	0.27967955360368	0.928	0.803	9.2163722987091e-13	1	BI-1
8.94341716871057e-17	0.336336084446588	0.759	0.581	9.23765559356115e-13	1	ec
9.15690728914417e-17	0.350174099791492	0.804	0.668	9.45816953895701e-13	1	CG33941
9.27236866328452e-17	0.31962660557132	0.821	0.688	9.57742959230657e-13	1	Tao
9.83747392160332e-17	-0.341712849217265	0.099	0.28	1.01611268136241e-12	1	CG8547
9.9543633222446e-17	0.284059780316866	0.306	0.144	1.02818618755464e-12	1	Cralbp
1.02077752430154e-16	-0.306754018112758	0.886	0.928	1.05436110485106e-12	1	ND-39
1.07832502115854e-16	-0.33105772720761	0.882	0.917	1.11380191435466e-12	1	CG3760
1.08318768531368e-16	-0.50836310509579	0.479	0.623	1.1188245601605e-12	1	Gfat1
1.1280012281565e-16	-0.388300830759808	0.532	0.697	1.16511246856285e-12	1	CG30159
1.22501676723097e-16	0.329105425070123	0.369	0.204	1.26531981887287e-12	1	CG42258
1.26758037816096e-16	0.280124486541944	0.58	0.391	1.30928377260245e-12	1	CG9003
1.28211648670889e-16	-0.323199702674005	0.177	0.376	1.32429811912161e-12	1	mbm
1.29888928227814e-16	0.344493613991162	0.77	0.613	1.3416227396651e-12	1	numb
1.39476762608046e-16	0.321046213421993	0.616	0.431	1.44065548097851e-12	1	CG12567
1.41480982280616e-16	0.328153960908286	0.713	0.552	1.46135706597648e-12	1	CG8034
1.47128904707779e-16	0.281221491282804	0.319	0.159	1.51969445672665e-12	1	qm
1.57612519396979e-16	-0.297745873482159	0.96	0.965	1.62797971285139e-12	1	CCT2
1.66486016052696e-16	0.325670610492712	0.778	0.673	1.7196340598083e-12	1	H
1.71731216680833e-16	-0.309321160987563	0.177	0.374	1.77381173709632e-12	1	beta4GalT7
2.0187815613165e-16	0.367911915918434	0.386	0.224	2.08519947468381e-12	1	CG2747
2.04789544254997e-16	-0.422016842352615	0.112	0.29	2.11527120260987e-12	1	WRNexo
2.08930654021381e-16	-0.540263430780773	0.451	0.605	2.15804472538684e-12	1	GNBP3
2.2474243456887e-16	0.308324528934734	0.608	0.422	2.32136460666185e-12	1	scramb1
2.2576761059719e-16	0.324137669475411	0.612	0.423	2.33195364985837e-12	1	Paf-AHalpha
2.30820131279077e-16	0.310040026587185	0.859	0.696	2.38414113598159e-12	1	tou
2.35280752917209e-16	0.35098490837026	0.776	0.656	2.43021489688185e-12	1	CG14767
2.38200796327216e-16	0.326822964393628	0.669	0.514	2.46037602526382e-12	1	aph-1
2.79691162439561e-16	-0.330628253577288	0.209	0.405	2.88893001683823e-12	1	Gp210
2.84272054196323e-16	-0.346298464398066	0.762	0.858	2.93624604779382e-12	1	CG11151
2.84439068372281e-16	-0.277817381027584	0.996	0.992	2.93797113721729e-12	1	ND-ACP
3.08216075649066e-16	-0.31695527109569	0.998	0.998	3.18356384537921e-12	1	Moe
3.33766145098489e-16	-0.320846450708258	0.983	0.989	3.4474705127223e-12	1	Gp93
3.50190967982777e-16	0.374994173846996	0.635	0.487	3.6171225082941e-12	1	FBXO11
3.74905336811063e-16	0.39043729340756	0.504	0.323	3.87239722392147e-12	1	CG15365
4.31755886401127e-16	-0.291924110753028	0.998	0.998	4.45960655063724e-12	1	ERp60
4.68769958814263e-16	-0.37089885335982	0.247	0.441	4.84192490459252e-12	1	CG14997
5.21009002192666e-16	-0.332487675902118	0.707	0.813	5.38150198364804e-12	1	pont
5.44643823030426e-16	-0.2979154212479	0.2	0.405	5.62562604808127e-12	1	CG18600
5.46949585576259e-16	0.316146657786735	0.802	0.669	5.64944226941718e-12	1	wcy
5.65682469579211e-16	0.294221846071773	0.954	0.871	5.84293422828367e-12	1	mt:ND3
5.91372927432271e-16	0.271741408160904	0.399	0.225	6.10829096744793e-12	1	CG3630
6.11968951984858e-16	-0.366620700637259	0.741	0.835	6.32102730505159e-12	1	UQCR-6.4
6.43108691042162e-16	0.292958920320407	0.506	0.306	6.64266966977449e-12	1	pwn
6.43425753116673e-16	0.285451976588102	0.901	0.775	6.64594460394212e-12	1	CG8149
6.78737964534806e-16	-0.352944606869344	0.422	0.607	7.01068443568001e-12	1	CG11583
6.92798455031801e-16	-0.300225851000476	0.167	0.362	7.15591524202347e-12	1	CG32163
7.69482243018684e-16	-0.300289020431092	0.203	0.405	7.94798208813999e-12	1	CG3663
7.72789141519755e-16	-0.373739188318028	0.297	0.493	7.98213904275755e-12	1	CG4199
7.9740321204625e-16	-0.312415097617628	0.869	0.905	8.23637777722571e-12	1	CG13220
8.06728480614839e-16	0.323866560175687	0.662	0.51	8.33269847627067e-12	1	stau
8.15808736453899e-16	-0.327388181983002	0.141	0.322	8.42648843883232e-12	1	CG1827
8.21779093910149e-16	-0.321845893104231	0.53	0.697	8.48815626099793e-12	1	kri
8.37530743205025e-16	0.333419317057641	0.713	0.567	8.6508550465647e-12	1	cta
9.21333047067345e-16	0.385533864094032	0.612	0.451	9.51644904315861e-12	1	red
9.37173931272507e-16	0.260128380372158	0.308	0.154	9.68006953611372e-12	1	CG31108
9.77789146283365e-16	-0.734817604849953	0.249	0.437	1.00995840919609e-11	1	CG12643
9.78838021256154e-16	-0.490939861623396	0.954	0.892	1.01104179215548e-11	1	Inx3
9.86972149250616e-16	0.341228220464538	0.719	0.547	1.01944353296096e-11	1	Hr39
1.00619108803548e-15	-0.371449347773679	0.973	0.954	1.03929477483185e-11	1	Caf1-55
1.0106688732263e-15	-0.301354709375881	0.956	0.968	1.04391987915545e-11	1	Cyt-b5
1.06361991062416e-15	0.293147106233584	0.873	0.759	1.0986130056837e-11	1	Crtc
1.06365874588593e-15	0.290427761798536	0.437	0.262	1.09865311862558e-11	1	Rab19
1.07295192156302e-15	0.322292285680079	0.722	0.536	1.10825203978244e-11	1	nahoda
1.09133915742853e-15	-0.315571264518927	0.243	0.446	1.12724421570793e-11	1	CG6650
1.09319596153203e-15	-0.385980685795947	0.11	0.282	1.12916210866643e-11	1	BthD
1.09351891199941e-15	0.313459826190894	0.432	0.254	1.12949568420419e-11	1	CG5731
1.12418626975132e-15	0.320438348844065	0.8	0.705	1.16117199802614e-11	1	Ank
1.16070485625462e-15	0.41177296650248	0.272	0.124	1.1988920460254e-11	1	Eip93F
1.21799340879826e-15	-0.365157351867625	0.38	0.573	1.25806539194773e-11	1	Nopp140
1.27621927129048e-15	0.308323979135449	0.899	0.813	1.31820688531593e-11	1	AP-1sigma
1.28242741075825e-15	0.511264940857724	1	1	1.3246192725722e-11	1	Cam
1.31847938817432e-15	0.284023679584652	0.96	0.908	1.36185736004526e-11	1	CG2182
1.32522178868382e-15	0.359157862593751	0.93	0.805	1.36882158553152e-11	1	Hexo1
1.39033998350608e-15	0.309735124733705	0.489	0.315	1.43608216896343e-11	1	Taf6
1.56880809805474e-15	0.256217913333086	0.361	0.194	1.62042188448074e-11	1	mrt
1.7918586663184e-15	0.259139272412173	0.289	0.142	1.85081081644027e-11	1	WASp
1.93211395124118e-15	-0.275869805984434	0.968	0.983	1.99568050023702e-11	1	CG5174
2.09910120898043e-15	-0.323233110843275	0.291	0.485	2.16816163875588e-11	1	Cdk4
2.1658823757276e-15	-0.293845688443594	0.276	0.479	2.23713990588904e-11	1	PrBP
2.180661911919e-15	-1.04121049599964	0.513	0.612	2.25240568882114e-11	1	ab
2.42108498174149e-15	-0.331657562510482	0.608	0.756	2.50073867764078e-11	1	CG10565
2.42387369708291e-15	0.277717645204346	0.449	0.274	2.50361914171694e-11	1	CG17294
2.45976670147867e-15	0.267710547428007	0.367	0.202	2.54069302595732e-11	1	CG12253
2.48524046201805e-15	0.26423725095347	0.922	0.812	2.56700487321844e-11	1	CG9775
2.51079890207587e-15	0.324022487171976	0.538	0.362	2.59340418595416e-11	1	RhoBTB
2.54401626631191e-15	-0.318771651442366	0.306	0.506	2.62771440147357e-11	1	CG3420
2.61100635349259e-15	0.297246720307219	0.447	0.275	2.69690846252249e-11	1	CG6665
2.64105620242712e-15	0.315021178349806	0.62	0.458	2.72794695148697e-11	1	Pnn
3.07147378452948e-15	0.287297059899614	0.46	0.29	3.1725252720405e-11	1	Ptpmeg
3.07281632410615e-15	0.360080569215174	0.485	0.324	3.17391198116924e-11	1	Met
3.14866314558313e-15	-0.3066454222164	0.276	0.479	3.25225416307282e-11	1	mRpL51
3.35018993068349e-15	0.27038976454325	0.968	0.922	3.46041117940298e-11	1	Rab35
3.52914297210362e-15	-0.31177244119012	0.122	0.298	3.64525177588583e-11	1	CG12288
3.62093837458422e-15	0.283183087670511	0.926	0.866	3.74006724710804e-11	1	CG10465
3.96733225676622e-15	0.290890573006409	0.456	0.279	4.09785748801383e-11	1	C1GalTA
4.09980895271029e-15	-0.29108881461886	0.994	0.993	4.23469266725446e-11	1	UQCR-14
4.2644646901744e-15	-0.264274142948001	0.139	0.322	4.40476557848114e-11	1	CG12134
4.3636980794697e-15	-0.344134654590247	0.43	0.61	4.50726374628425e-11	1	CG1640
5.03418879660091e-15	-0.385819077044865	0.278	0.461	5.19981360800908e-11	1	GlyP
5.0544340805087e-15	-0.322478748151723	0.35	0.547	5.22072496175744e-11	1	CG12321
5.08350125470497e-15	0.273631301935281	0.268	0.125	5.25074844598477e-11	1	pip
5.15143457283652e-15	-0.320980019528551	0.622	0.774	5.32091677028285e-11	1	CG9281
5.23602757834684e-15	-0.48937686804535	0.603	0.727	5.40829288567446e-11	1	Vha68-2
5.35220161980248e-15	0.265774110717507	0.39	0.225	5.52828905309398e-11	1	SCCRO3
5.79314974900819e-15	-0.264117140496818	0.983	0.991	5.98374437575056e-11	1	ND-15
5.89205833114764e-15	-0.296030645237132	0.819	0.888	6.0859070502424e-11	1	und
5.97533074058988e-15	-0.311701271607099	0.384	0.589	6.17191912195528e-11	1	Rrp40
6.14390012205141e-15	0.305097245006709	0.827	0.701	6.3460344360669e-11	1	dco
6.34144822562544e-15	-0.511458702098899	0.62	0.732	6.55008187224852e-11	1	RPA2
6.65219471207444e-15	-0.375831351124762	0.158	0.333	6.87105191810169e-11	1	MESR3
7.19943789384283e-15	-0.426652510038481	0.103	0.277	7.43629940055026e-11	1	Kal1
7.46423531496369e-15	0.319779302217952	0.576	0.408	7.70980865682599e-11	1	tay
7.49239550253848e-15	0.322723482874074	0.546	0.381	7.738895314572e-11	1	Cdk5
7.80927103205156e-15	0.255485703170478	0.39	0.223	8.06619604900606e-11	1	CG5521
7.94966744521713e-15	-0.296678030738537	0.169	0.353	8.21121150416477e-11	1	Zasp52
8.15611471082436e-15	0.336839761883052	0.629	0.473	8.42445088481048e-11	1	swm
8.23342295347207e-15	0.315007296940652	0.722	0.59	8.5043025686413e-11	1	CG7483
8.35046940823829e-15	0.316124625318383	0.614	0.453	8.62519985176933e-11	1	CG7222
8.4813908113756e-15	-0.321205553396083	0.73	0.826	8.76042856906985e-11	1	wac
8.63217606214453e-15	0.325413207799256	0.831	0.712	8.91617465458909e-11	1	Alh
8.73312776724411e-15	0.357287144811043	0.357	0.208	9.02044767078644e-11	1	Exn
8.99713685025082e-15	-0.283492546207897	0.943	0.973	9.29314265262407e-11	1	Sem1
9.03584352600624e-15	0.264646172347245	0.392	0.229	9.33312277801185e-11	1	Liprin-alpha
9.97200374552588e-15	0.282467164121856	0.53	0.35	1.03000826687537e-10	1	Ehbp1
1.01366571697863e-14	-0.379223705973433	0.156	0.334	1.04701531906722e-10	1	Mcm2
1.02083507460721e-14	0.259857497415448	0.897	0.794	1.05442054856178e-10	1	CG3732
1.07018176560064e-14	-0.30961633130422	0.329	0.53	1.1053907456889e-10	1	CG11563
1.0843465370148e-14	0.271411822651555	0.892	0.833	1.12002153808259e-10	1	exd
1.08964106042075e-14	-0.34529521526075	0.103	0.269	1.12549025130859e-10	1	cher
1.11226940202772e-14	0.34458135511499	0.745	0.614	1.14886306535444e-10	1	Mnn1
1.18260368157024e-14	-3.08694331038922	0.274	0.428	1.2215113426939e-10	1	Ance
1.19660275708651e-14	0.377627745877811	0.367	0.201	1.23597098779465e-10	1	Brd
1.24359074673531e-14	0.310574149241021	0.774	0.645	1.28450488230291e-10	1	ZAP3
1.2533102984093e-14	0.468399852113874	0.684	0.586	1.29454420722697e-10	1	FER
1.27244767667331e-14	0.322027385021509	0.759	0.605	1.31431120523586e-10	1	CG10555
1.2888920154406e-14	0.341677546194123	0.589	0.44	1.3312965627486e-10	1	g
1.41317437283014e-14	-0.343235105789518	0.291	0.481	1.45966780969625e-10	1	CG8939
1.42863450963647e-14	-0.368778729779761	0.525	0.678	1.47563658500351e-10	1	GstT1
1.47041476318857e-14	0.284689663284131	0.882	0.763	1.51879140889747e-10	1	cora
1.55269422013405e-14	0.29455067371255	0.903	0.807	1.60377785997646e-10	1	CG40228
1.67982841299775e-14	0.306071269686882	0.46	0.289	1.73509476778537e-10	1	CG14223
1.77450711120876e-14	0.264733414959347	0.709	0.545	1.83288839516753e-10	1	sdt
1.8587042311296e-14	-0.292526326169579	0.897	0.939	1.91985560033377e-10	1	Cyt-c1
1.86232255499191e-14	0.342241693951239	0.751	0.602	1.92359296705114e-10	1	CG17508
1.90403698132639e-14	-0.28690976497572	0.88	0.911	1.96667979801202e-10	1	eIF2gamma
2.0294193005922e-14	-0.301298039577169	0.958	0.973	2.09618719558168e-10	1	Ostgamma
2.20436218572745e-14	0.266982500977043	0.916	0.818	2.27688570163789e-10	1	CG42684
2.2077451415487e-14	-0.344988741320281	0.595	0.732	2.28037995670565e-10	1	ras
2.30956181428569e-14	0.281325784395707	0.409	0.247	2.38554639797569e-10	1	C3G
2.54082047185885e-14	-0.356443986875867	0.466	0.638	2.624413465383e-10	1	dre4
2.56610152271964e-14	-0.290425309684807	0.867	0.912	2.65052626281712e-10	1	ND-B17
